Dist Code,Year,State Code,State Name,Dist Name,Crop,Area_ha,Yield_kg_per_ha,N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Total_N_kg,Total_P_kg,Total_K_kg,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day
225,1978,12,Uttar Pradesh,Lucknow,maize,6200.0,548.39,14.80653,6.580679999999999,9.322629999999998,91800.486,40800.21599999999,57800.30599999999,22.0,70.0,6.0,800.0,2.5,20.0
225,1978,12,Uttar Pradesh,Lucknow,chickpea,12700.0,929.13,16.72434,9.2913,16.72434,212399.118,117999.51,212399.118,20.0,60.0,6.5,600.0,1.5,16.0
225,1979,12,Uttar Pradesh,Lucknow,rice,41200.0,412.62,10.3155,4.95144,9.07764,424998.6,203999.328,373998.7679999999,25.0,80.0,6.5,1200.0,2.0,18.0
225,1979,12,Uttar Pradesh,Lucknow,maize,6200.0,290.32,7.838639999999999,3.48384,4.93544,48599.56799999999,21599.808,30599.728,22.0,70.0,6.0,800.0,2.5,20.0
225,1979,12,Uttar Pradesh,Lucknow,chickpea,11100.0,423.42,7.621560000000001,4.2342,7.621560000000001,84599.316,46999.62,84599.316,20.0,60.0,6.5,600.0,1.5,16.0
225,1980,12,Uttar Pradesh,Lucknow,rice,45500.0,861.54,21.5385,10.33848,18.95388,980001.75,470400.84,862401.5399999999,25.0,80.0,6.5,1200.0,2.0,18.0
225,1980,12,Uttar Pradesh,Lucknow,maize,5000.0,60.0,1.62,0.72,1.02,8099.999999999999,3600.0,5100.0,22.0,70.0,6.0,800.0,2.5,20.0
225,1980,12,Uttar Pradesh,Lucknow,chickpea,13000.0,1138.46,20.49228,11.3846,20.49228,266399.64,147999.80000000002,266399.64,20.0,60.0,6.5,600.0,1.5,16.0
225,1981,12,Uttar Pradesh,Lucknow,rice,46600.0,1103.0,27.575,13.236,24.266,1284995.0,616797.6,1130795.6,25.0,80.0,6.5,1200.0,2.0,18.0
225,1981,12,Uttar Pradesh,Lucknow,maize,5400.0,370.37,9.99999,4.44444,6.29629,53999.94599999999,23999.976,33999.966,22.0,70.0,6.0,800.0,2.5,20.0
225,1981,12,Uttar Pradesh,Lucknow,chickpea,12100.0,479.34,8.62812,4.7934,8.62812,104400.252,58000.14,104400.252,20.0,60.0,6.5,600.0,1.5,16.0
225,1982,12,Uttar Pradesh,Lucknow,rice,44300.0,1085.78,27.1445,13.02936,23.88716,1202501.35,577200.648,1058201.1879999998,25.0,80.0,6.5,1200.0,2.0,18.0
225,1982,12,Uttar Pradesh,Lucknow,maize,5900.0,237.29,6.40683,2.84748,4.03393,37800.297,16800.132,23800.187,22.0,70.0,6.0,800.0,2.5,20.0
225,1982,12,Uttar Pradesh,Lucknow,chickpea,10400.0,894.23,16.09614,8.9423,16.09614,167399.85599999997,92999.92,167399.85599999997,20.0,60.0,6.5,600.0,1.5,16.0
225,1983,12,Uttar Pradesh,Lucknow,rice,57900.0,1404.15,35.10375,16.849800000000002,30.8913,2032507.125,975603.4200000002,1788606.27,25.0,80.0,6.5,1200.0,2.0,18.0
225,1983,12,Uttar Pradesh,Lucknow,maize,4000.0,475.0,12.825,5.699999999999999,8.075,51300.0,22800.0,32300.0,22.0,70.0,6.0,800.0,2.5,20.0
225,1983,12,Uttar Pradesh,Lucknow,chickpea,9400.0,882.98,15.89364,8.8298,15.89364,149400.216,83000.12000000001,149400.216,20.0,60.0,6.5,600.0,1.5,16.0
225,1984,12,Uttar Pradesh,Lucknow,rice,53700.0,1290.5,32.2625,15.486,28.391,1732496.2500000002,831598.2000000001,1524596.7,25.0,80.0,6.5,1200.0,2.0,18.0
225,1984,12,Uttar Pradesh,Lucknow,maize,4700.0,914.89,24.70203,10.97868,15.55313,116099.541,51599.796,73099.711,22.0,70.0,6.0,800.0,2.5,20.0
225,1984,12,Uttar Pradesh,Lucknow,chickpea,8100.0,641.98,11.55564,6.4198,11.55564,93600.684,52000.380000000005,93600.684,20.0,60.0,6.5,600.0,1.5,16.0
225,1985,12,Uttar Pradesh,Lucknow,rice,55000.0,1125.45,28.13625,13.505400000000002,24.7599,1547493.75,742797.0000000001,1361794.5,25.0,80.0,6.5,1200.0,2.0,18.0
225,1985,12,Uttar Pradesh,Lucknow,maize,6700.0,626.87,16.92549,7.52244,10.65679,113400.783,50400.348000000005,71400.493,22.0,70.0,6.0,800.0,2.5,20.0
225,1985,12,Uttar Pradesh,Lucknow,chickpea,7800.0,1102.56,19.84608,11.0256,19.84608,154799.424,85999.68000000001,154799.424,20.0,60.0,6.5,600.0,1.5,16.0
225,1986,12,Uttar Pradesh,Lucknow,rice,45800.0,1288.21,32.20525,15.45852,28.34062,1475000.45,708000.216,1298000.396,25.0,80.0,6.5,1200.0,2.0,18.0
225,1986,12,Uttar Pradesh,Lucknow,maize,4700.0,1234.04,33.31908,14.80848,20.97868,156599.676,69599.856,98599.796,22.0,70.0,6.0,800.0,2.5,20.0
225,1986,12,Uttar Pradesh,Lucknow,chickpea,7800.0,884.62,15.92316,8.8462,15.92316,124200.648,69000.36,124200.648,20.0,60.0,6.5,600.0,1.5,16.0
225,1987,12,Uttar Pradesh,Lucknow,rice,34900.0,1083.09,27.07725,12.99708,23.82798,944996.025,453598.092,831596.5019999999,25.0,80.0,6.5,1200.0,2.0,18.0
225,1987,12,Uttar Pradesh,Lucknow,maize,4300.0,767.44,20.72088,9.20928,13.04648,89099.784,39599.904,56099.864,22.0,70.0,6.0,800.0,2.5,20.0
225,1987,12,Uttar Pradesh,Lucknow,chickpea,7400.0,716.22,12.89196,7.1622,12.89196,95400.504,53000.280000000006,95400.504,20.0,60.0,6.5,600.0,1.5,16.0
225,1988,12,Uttar Pradesh,Lucknow,rice,49300.0,1855.98,46.3995,22.27176,40.83156,2287495.35,1097997.768,2012995.908,25.0,80.0,6.5,1200.0,2.0,18.0
225,1988,12,Uttar Pradesh,Lucknow,maize,4000.0,375.0,10.125,4.5,6.375,40500.0,18000.0,25500.0,22.0,70.0,6.0,800.0,2.5,20.0
225,1988,12,Uttar Pradesh,Lucknow,chickpea,10300.0,893.2,16.0776,8.932,16.0776,165599.28,91999.6,165599.28,20.0,60.0,6.5,600.0,1.5,16.0
225,1989,12,Uttar Pradesh,Lucknow,rice,47500.0,1618.95,40.47375,19.4274,35.6169,1922503.125,922801.5,1691802.75,25.0,80.0,6.5,1200.0,2.0,18.0
225,1989,12,Uttar Pradesh,Lucknow,maize,4500.0,733.33,19.79991,8.79996,12.46661,89099.595,39599.82,56099.745,22.0,70.0,6.0,800.0,2.5,20.0
225,1989,12,Uttar Pradesh,Lucknow,chickpea,6400.0,859.38,15.46884,8.5938,15.46884,99000.576,55000.32,99000.576,20.0,60.0,6.5,600.0,1.5,16.0
225,1990,12,Uttar Pradesh,Lucknow,rice,55330.0,1690.4,42.260000000000005,20.2848,37.1888,2338245.8000000003,1122357.984,2057656.304,25.0,80.0,6.5,1200.0,2.0,18.0
225,1990,12,Uttar Pradesh,Lucknow,maize,4660.0,813.3,21.9591,9.7596,13.8261,102329.406,45479.736,64429.626,22.0,70.0,6.0,800.0,2.5,20.0
225,1990,12,Uttar Pradesh,Lucknow,chickpea,6840.0,654.97,11.789460000000002,6.5497000000000005,11.789460000000002,80639.9064,44799.948,80639.9064,20.0,60.0,6.5,600.0,1.5,16.0
225,1991,12,Uttar Pradesh,Lucknow,rice,52180.0,1327.9,33.197500000000005,15.9348,29.213800000000003,1732245.5500000005,831477.8640000001,1524376.084,25.0,80.0,6.5,1200.0,2.0,18.0
225,1991,12,Uttar Pradesh,Lucknow,maize,4030.000000000001,272.95,7.369649999999999,3.2753999999999994,4.640149999999999,29699.6895,13199.862,18699.8045,22.0,70.0,6.0,800.0,2.5,20.0
225,1991,12,Uttar Pradesh,Lucknow,chickpea,6630.0,930.62,16.75116,9.3062,16.75116,111060.1908,61700.106,111060.1908,20.0,60.0,6.5,600.0,1.5,16.0
225,1992,12,Uttar Pradesh,Lucknow,rice,55170.0,1592.53,39.81325,19.11036,35.03566,2196497.0025,1054318.5612,1932917.3622,25.0,80.0,6.5,1200.0,2.0,18.0
225,1992,12,Uttar Pradesh,Lucknow,maize,4170.0,944.84,25.51068,11.33808,16.06228,106379.5356,47279.7936,66979.70760000001,22.0,70.0,6.0,800.0,2.5,20.0
225,1992,12,Uttar Pradesh,Lucknow,chickpea,5860.0,1105.8,19.9044,11.058,19.9044,116639.784,64799.88,116639.784,20.0,60.0,6.5,600.0,1.5,16.0
225,1993,12,Uttar Pradesh,Lucknow,rice,53550.0,1541.92,38.548,18.50304,33.92224,2064245.4,990837.792,1816535.952,25.0,80.0,6.5,1200.0,2.0,18.0
225,1993,12,Uttar Pradesh,Lucknow,maize,4110.0,1180.05,31.86135,14.1606,20.06085,130950.1485,58200.066,82450.0935,22.0,70.0,6.0,800.0,2.5,20.0
225,1993,12,Uttar Pradesh,Lucknow,chickpea,4570.0,818.38,14.73084,8.1838,14.73084,67319.9388,37399.966,67319.9388,20.0,60.0,6.5,600.0,1.5,16.0
225,1994,12,Uttar Pradesh,Lucknow,rice,53910.0,1134.85,28.37125,13.618199999999998,24.9667,1529494.0875,734157.1619999999,1345954.797,25.0,80.0,6.5,1200.0,2.0,18.0
225,1994,12,Uttar Pradesh,Lucknow,maize,3950.0,774.68,20.91636,9.29616,13.16956,82619.62199999999,36719.832,52019.762,22.0,70.0,6.0,800.0,2.5,20.0
225,1994,12,Uttar Pradesh,Lucknow,chickpea,4730.0,1128.96,20.32128,11.2896,20.32128,96119.65439999998,53399.808,96119.65439999998,20.0,60.0,6.5,600.0,1.5,16.0
225,1995,12,Uttar Pradesh,Lucknow,rice,51010.0,1879.63,46.990750000000006,22.55556,41.35186,2396998.1575,1150559.1156,2109358.3786,25.0,80.0,6.5,1200.0,2.0,18.0
225,1995,12,Uttar Pradesh,Lucknow,maize,4390.0,1113.9,30.0753,13.3668,18.936300000000003,132030.567,58680.25200000001,83130.35700000002,22.0,70.0,6.0,800.0,2.5,20.0
225,1995,12,Uttar Pradesh,Lucknow,chickpea,4770.0,649.9,11.698199999999998,6.498999999999999,11.698199999999998,55800.41399999999,31000.23,55800.41399999999,20.0,60.0,6.5,600.0,1.5,16.0
225,1996,12,Uttar Pradesh,Lucknow,rice,52820.0,1700.68,42.517,20.40816,37.41496,2245747.94,1077959.0111999998,1976258.1872,25.0,80.0,6.5,1200.0,2.0,18.0
225,1996,12,Uttar Pradesh,Lucknow,maize,4590.0,897.6,24.235200000000003,10.7712,15.259200000000002,111239.568,49439.808000000005,70039.728,22.0,70.0,6.0,800.0,2.5,20.0
225,1996,12,Uttar Pradesh,Lucknow,chickpea,4330.0,916.86,16.50348,9.1686,16.50348,71460.0684,39700.038,71460.0684,20.0,60.0,6.5,600.0,1.5,16.0
225,1997,12,Uttar Pradesh,Lucknow,rice,53900.0,1705.19,42.62975,20.46228,37.51418,2297743.525,1102916.892,2022014.302,25.0,80.0,6.5,1200.0,2.0,18.0
225,1997,12,Uttar Pradesh,Lucknow,maize,4390.0,954.44,25.76988,11.45328,16.22548,113129.7732,50279.89920000001,71229.8572,22.0,70.0,6.0,800.0,2.5,20.0
225,1997,12,Uttar Pradesh,Lucknow,chickpea,4030.000000000001,811.41,14.60538,8.1141,14.60538,58859.68140000001,32699.823000000008,58859.68140000001,20.0,60.0,6.5,600.0,1.5,16.0
225,1998,12,Uttar Pradesh,Lucknow,rice,55260.0,1648.03,41.20075,19.77636,36.25666,2276753.445,1092841.6535999998,2003543.0316,25.0,80.0,6.5,1200.0,2.0,18.0
225,1998,12,Uttar Pradesh,Lucknow,maize,3760.0,319.15,8.617049999999999,3.8298,5.425549999999999,32400.108,14400.048,20400.068,22.0,70.0,6.0,800.0,2.5,20.0
225,1998,12,Uttar Pradesh,Lucknow,chickpea,3490.0,750.72,13.51296,7.507200000000001,13.51296,47160.23040000001,26200.128000000004,47160.23040000001,20.0,60.0,6.5,600.0,1.5,16.0
225,1999,12,Uttar Pradesh,Lucknow,rice,55490.0,1704.45,42.61125,20.4534,37.4979,2364498.2625,1134959.1660000002,2080758.471,25.0,80.0,6.5,1200.0,2.0,18.0
225,1999,12,Uttar Pradesh,Lucknow,maize,3730.0,978.55,26.42085,11.7426,16.63535,98549.7705,43799.898,62049.8555,22.0,70.0,6.0,800.0,2.5,20.0
225,1999,12,Uttar Pradesh,Lucknow,chickpea,3050.0,908.2,16.3476,9.082,16.3476,49860.18,27700.1,49860.18,20.0,60.0,6.5,600.0,1.5,16.0
225,2000,12,Uttar Pradesh,Lucknow,rice,51540.0,1267.95,31.698750000000004,15.215400000000002,27.894900000000003,1633753.5750000002,784201.7160000001,1437703.1460000002,25.0,80.0,6.5,1200.0,2.0,18.0
225,2000,12,Uttar Pradesh,Lucknow,maize,3130.0,846.65,22.85955,10.1598,14.39305,71550.3915,31800.174000000003,45050.2465,22.0,70.0,6.0,800.0,2.5,20.0
225,2000,12,Uttar Pradesh,Lucknow,chickpea,2740.0,948.91,17.080379999999998,9.4891,17.080379999999998,46800.2412,26000.134,46800.2412,20.0,60.0,6.5,600.0,1.5,16.0
225,2001,12,Uttar Pradesh,Lucknow,rice,52460.0,1720.55,43.01375,20.6466,37.8521,2256501.325,1083120.636,1985721.166,25.0,80.0,6.5,1200.0,2.0,18.0
225,2001,12,Uttar Pradesh,Lucknow,maize,3180.0,830.19,22.41513,9.962280000000002,14.11323,71280.1134,31680.050400000004,44880.07140000001,22.0,70.0,6.0,800.0,2.5,20.0
225,2001,12,Uttar Pradesh,Lucknow,chickpea,2480.0,939.52,16.911360000000002,9.3952,16.911360000000002,41940.17280000001,23300.096,41940.17280000001,20.0,60.0,6.5,600.0,1.5,16.0
225,2002,12,Uttar Pradesh,Lucknow,rice,40760.0,1822.87,45.57175,21.87444,40.10314,1857504.53,891602.1744,1634603.9863999998,25.0,80.0,6.5,1200.0,2.0,18.0
225,2002,12,Uttar Pradesh,Lucknow,maize,2660.0,530.08,14.31216,6.36096,9.01136,38070.3456,16920.1536,23970.2176,22.0,70.0,6.0,800.0,2.5,20.0
225,2002,12,Uttar Pradesh,Lucknow,chickpea,2330.0,914.16,16.45488,9.1416,16.45488,38339.8704,21299.928,38339.8704,20.0,60.0,6.5,600.0,1.5,16.0
225,2003,12,Uttar Pradesh,Lucknow,rice,48400.0,2116.32,52.908,25.39584,46.55904,2560747.2,1229158.656,2253457.536,25.0,80.0,6.5,1200.0,2.0,18.0
225,2003,12,Uttar Pradesh,Lucknow,maize,2720.0,812.5,21.9375,9.75,13.8125,59670.0,26520.0,37570.0,22.0,70.0,6.0,800.0,2.5,20.0
225,2003,12,Uttar Pradesh,Lucknow,chickpea,2230.0,869.96,15.65928,8.6996,15.65928,34920.1944,19400.108,34920.1944,20.0,60.0,6.5,600.0,1.5,16.0
225,2004,12,Uttar Pradesh,Lucknow,rice,42180.0,1859.89,46.49725,22.31868,40.91758,1961254.005,941401.9224,1725903.5244,25.0,80.0,6.5,1200.0,2.0,18.0
225,2004,12,Uttar Pradesh,Lucknow,maize,1790.0,1245.81,33.636869999999995,14.94972,21.17877,60209.99729999999,26759.9988,37909.99829999999,22.0,70.0,6.0,800.0,2.5,20.0
225,2004,12,Uttar Pradesh,Lucknow,chickpea,2160.0,972.22,17.499959999999998,9.7222,17.499959999999998,37799.91359999999,20999.952,37799.91359999999,20.0,60.0,6.5,600.0,1.5,16.0
225,2005,12,Uttar Pradesh,Lucknow,rice,48830.0,1924.23,48.10575,23.090760000000003,42.33306,2349003.7725,1127521.8108,2067123.3198,25.0,80.0,6.5,1200.0,2.0,18.0
225,2005,12,Uttar Pradesh,Lucknow,maize,2930.0,993.17,26.81559,11.91804,16.88389,78569.6787,34919.8572,49469.7977,22.0,70.0,6.0,800.0,2.5,20.0
225,2005,12,Uttar Pradesh,Lucknow,chickpea,2040.0,1147.06,20.64708,11.4706,20.64708,42120.0432,23400.024,42120.0432,20.0,60.0,6.5,600.0,1.5,16.0
225,2006,12,Uttar Pradesh,Lucknow,rice,51760.0,1923.11,48.07775,23.07732,42.30842,2488504.34,1194482.0832,2189883.8192,25.0,80.0,6.5,1200.0,2.0,18.0
225,2006,12,Uttar Pradesh,Lucknow,maize,2370.0,1097.05,29.620349999999995,13.164599999999998,18.64985,70200.22949999999,31200.101999999995,44200.1445,22.0,70.0,6.0,800.0,2.5,20.0
225,2006,12,Uttar Pradesh,Lucknow,chickpea,1840.0,782.61,14.08698,7.8261,14.08698,25920.0432,14400.024,25920.0432,20.0,60.0,6.5,600.0,1.5,16.0
225,2007,12,Uttar Pradesh,Lucknow,rice,51390.0,1830.32,45.758,21.96384,40.26704,2351503.62,1128721.7376,2069323.1856,25.0,80.0,6.5,1200.0,2.0,18.0
225,2007,12,Uttar Pradesh,Lucknow,maize,2280.0,1473.68,39.78936,17.684160000000002,25.052560000000003,90719.7408,40319.88480000001,57119.836800000005,22.0,70.0,6.0,800.0,2.5,20.0
225,2007,12,Uttar Pradesh,Lucknow,chickpea,1470.0,993.2,17.8776,9.932,17.8776,26280.072,14600.04,26280.072,20.0,60.0,6.5,600.0,1.5,16.0
225,2008,12,Uttar Pradesh,Lucknow,rice,52480.0,2128.05,53.20125,25.5366,46.8171,2792001.6,1340160.768,2456961.408,25.0,80.0,6.5,1200.0,2.0,18.0
225,2008,12,Uttar Pradesh,Lucknow,maize,1580.0,1208.86,32.639219999999995,14.50632,20.55062,51569.96759999999,22919.9856,32469.9796,22.0,70.0,6.0,800.0,2.5,20.0
225,2008,12,Uttar Pradesh,Lucknow,chickpea,1360.0,1132.35,20.3823,11.3235,20.3823,27719.928,15399.96,27719.928,20.0,60.0,6.5,600.0,1.5,16.0
225,2008,12,Uttar Pradesh,Lucknow,cotton,80.0,250.0,6.75,3.0,6.75,540.0,240.0,540.0,28.0,65.0,6.0,700.0,3.0,22.0
225,2009,12,Uttar Pradesh,Lucknow,rice,48190.0,2205.85,55.14625,26.4702,48.5287,2657497.7875,1275598.9379999998,2338598.053,25.0,80.0,6.5,1200.0,2.0,18.0
225,2009,12,Uttar Pradesh,Lucknow,maize,1540.0,1259.74,34.01298,15.116880000000002,21.41558,52379.9892,23279.9952,32979.993200000004,22.0,70.0,6.0,800.0,2.5,20.0
225,2009,12,Uttar Pradesh,Lucknow,chickpea,1310.0,854.96,15.38928,8.5496,15.38928,20159.9568,11199.976,20159.9568,20.0,60.0,6.5,600.0,1.5,16.0
225,2010,12,Uttar Pradesh,Lucknow,rice,51540.0,1912.88,47.822,22.95456,42.083360000000006,2464745.8800000004,1183078.0224,2168976.3744,25.0,80.0,6.5,1200.0,2.0,18.0
225,2010,12,Uttar Pradesh,Lucknow,maize,1470.0,979.59,26.44893,11.75508,16.65303,38879.9271,17279.967600000004,24479.954100000003,22.0,70.0,6.0,800.0,2.5,20.0
225,2010,12,Uttar Pradesh,Lucknow,chickpea,1190.0,613.45,11.0421,6.134500000000001,11.0421,13140.099000000002,7300.055000000001,13140.099000000002,20.0,60.0,6.5,600.0,1.5,16.0
225,2010,12,Uttar Pradesh,Lucknow,cotton,120.0,250.0,6.75,3.0,6.75,810.0,360.0,810.0,28.0,65.0,6.0,700.0,3.0,22.0
225,2011,12,Uttar Pradesh,Lucknow,rice,51580.0,2008.53,50.21325,24.10236,44.18766,2589999.435,1243199.7288,2279199.5028,25.0,80.0,6.5,1200.0,2.0,18.0
225,2011,12,Uttar Pradesh,Lucknow,maize,1540.0,1136.36,30.681719999999995,13.636319999999998,19.31812,47249.84879999999,20999.932799999995,29749.9048,22.0,70.0,6.0,800.0,2.5,20.0
225,2011,12,Uttar Pradesh,Lucknow,chickpea,1000.0,1080.0,19.44,10.8,19.44,19440.0,10800.0,19440.0,20.0,60.0,6.5,600.0,1.5,16.0
225,2012,12,Uttar Pradesh,Lucknow,rice,51140.0,2049.86,51.246500000000005,24.59832,45.09692,2620746.01,1257958.0848,2306256.4888000004,25.0,80.0,6.5,1200.0,2.0,18.0
225,2012,12,Uttar Pradesh,Lucknow,maize,1440.0,1493.06,40.31262,17.91672,25.38202,58050.1728,25800.076800000003,36550.1088,22.0,70.0,6.0,800.0,2.5,20.0
225,2012,12,Uttar Pradesh,Lucknow,chickpea,940.0,1180.85,21.2553,11.8085,21.2553,19979.982,11099.989999999998,19979.982,20.0,60.0,6.5,600.0,1.5,16.0
225,2013,12,Uttar Pradesh,Lucknow,rice,52160.0,2025.88,50.647,24.31056,44.56936,2641747.52,1268038.8096,2324737.8176,25.0,80.0,6.5,1200.0,2.0,18.0
225,2013,12,Uttar Pradesh,Lucknow,maize,1260.0,1698.41,45.85707,20.38092,28.87297,57779.9082,25679.9592,36379.9422,22.0,70.0,6.0,800.0,2.5,20.0
225,2013,12,Uttar Pradesh,Lucknow,chickpea,1170.0,478.63,8.61534,4.7863,8.61534,10079.9478,5599.971,10079.9478,20.0,60.0,6.5,600.0,1.5,16.0
225,2014,12,Uttar Pradesh,Lucknow,rice,54130.0,2324.77,58.11925,27.89724,51.14494,3145995.0025,1510077.6012,2768475.6022,25.0,80.0,6.5,1200.0,2.0,18.0
225,2014,12,Uttar Pradesh,Lucknow,maize,1580.0,854.43,23.06961,10.25316,14.52531,36449.9838,16199.992799999998,22949.9898,22.0,70.0,6.0,800.0,2.5,20.0
225,2014,12,Uttar Pradesh,Lucknow,chickpea,650.0,538.46,9.69228,5.384600000000001,9.69228,6299.982,3499.9900000000007,6299.982,20.0,60.0,6.5,600.0,1.5,16.0
225,2015,12,Uttar Pradesh,Lucknow,rice,52940.0,2026.26,50.6565,24.31512,44.57772000000001,2681755.11,1287242.4528,2359944.4968000003,25.0,80.0,6.5,1200.0,2.0,18.0
225,2015,12,Uttar Pradesh,Lucknow,maize,1110.0,1243.24,33.56748,14.918879999999998,21.13508,37259.9028,16559.956799999996,23459.9388,22.0,70.0,6.0,800.0,2.5,20.0
225,2015,12,Uttar Pradesh,Lucknow,chickpea,620.0,500.0,9.0,5.0,9.0,5580.0,3100.0,5580.0,20.0,60.0,6.5,600.0,1.5,16.0
225,2016,12,Uttar Pradesh,Lucknow,rice,63800.0,1948.0,48.7,23.376,42.856,3107059.9999999995,1491388.7999999998,2734212.8000000003,25.0,80.0,6.5,1200.0,2.0,18.0
225,2016,12,Uttar Pradesh,Lucknow,maize,2900.0,1606.83,43.38441,19.28196,27.31611,125814.789,55917.684,79216.719,22.0,70.0,6.0,800.0,2.5,20.0
225,2016,12,Uttar Pradesh,Lucknow,chickpea,880.0,750.85,13.5153,7.5085,13.5153,11893.464,6607.48,11893.464,20.0,60.0,6.5,600.0,1.5,16.0
225,2017,12,Uttar Pradesh,Lucknow,rice,51620.0,2707.0,67.675,32.483999999999995,59.554,3493383.5,1676824.0799999996,3074177.4799999995,25.0,80.0,6.5,1200.0,2.0,18.0
225,2017,12,Uttar Pradesh,Lucknow,maize,1620.0,1166.56,31.49712,13.99872,19.83152,51025.33440000001,22677.9264,32127.062400000003,22.0,70.0,6.0,800.0,2.5,20.0
225,2017,12,Uttar Pradesh,Lucknow,chickpea,930.0,942.18,16.959239999999998,9.4218,16.959239999999998,15772.093199999998,8762.274,15772.093199999998,20.0,60.0,6.5,600.0,1.5,16.0
226,1966,12,Uttar Pradesh,Unnao,rice,69300.0,1116.88,27.922000000000004,13.40256,24.57136,1934994.6000000003,928797.408,1702795.248,25.0,80.0,6.5,1200.0,2.0,18.0
226,1966,12,Uttar Pradesh,Unnao,maize,31800.0,827.04,22.33008,9.92448,14.05968,710096.544,315598.464,447097.824,22.0,70.0,6.0,800.0,2.5,20.0
226,1966,12,Uttar Pradesh,Unnao,chickpea,30700.0,228.01,4.10418,2.2801,4.10418,125998.326,69999.07,125998.326,20.0,60.0,6.5,600.0,1.5,16.0
226,1967,12,Uttar Pradesh,Unnao,rice,70400.0,821.02,20.5255,9.85224,18.06244,1444995.2,693597.696,1271595.7759999998,25.0,80.0,6.5,1200.0,2.0,18.0
226,1967,12,Uttar Pradesh,Unnao,maize,33900.0,519.17,14.017589999999998,6.230039999999999,8.825889999999998,475196.3009999999,211198.356,299197.6709999999,22.0,70.0,6.0,800.0,2.5,20.0
226,1967,12,Uttar Pradesh,Unnao,chickpea,29000.0,348.28,6.26904,3.4828,6.26904,181802.16,101001.2,181802.16,20.0,60.0,6.5,600.0,1.5,16.0
226,1968,12,Uttar Pradesh,Unnao,rice,71800.0,1077.99,26.94975,12.93588,23.71578,1934992.05,928796.184,1702793.004,25.0,80.0,6.5,1200.0,2.0,18.0
226,1968,12,Uttar Pradesh,Unnao,maize,33000.0,796.97,21.51819,9.56364,13.54849,710100.27,315600.12000000005,447100.17,22.0,70.0,6.0,800.0,2.5,20.0
226,1968,12,Uttar Pradesh,Unnao,chickpea,30700.0,654.72,11.784960000000002,6.547200000000001,11.784960000000002,361798.27200000006,200999.04000000004,361798.27200000006,20.0,60.0,6.5,600.0,1.5,16.0
226,1969,12,Uttar Pradesh,Unnao,rice,71400.0,925.77,23.14425,11.10924,20.36694,1652499.45,793199.736,1454199.516,25.0,80.0,6.5,1200.0,2.0,18.0
226,1969,12,Uttar Pradesh,Unnao,maize,36500.0,731.51,19.75077,8.77812,12.43567,720903.105,320401.38,453901.955,22.0,70.0,6.0,800.0,2.5,20.0
226,1969,12,Uttar Pradesh,Unnao,chickpea,31300.0,552.72,9.94896,5.5272,9.94896,311402.448,173001.36,311402.448,20.0,60.0,6.5,600.0,1.5,16.0
226,1970,12,Uttar Pradesh,Unnao,rice,68700.0,700.15,17.50375,8.4018,15.403299999999998,1202507.625,577203.66,1058206.71,25.0,80.0,6.5,1200.0,2.0,18.0
226,1970,12,Uttar Pradesh,Unnao,maize,36400.0,961.54,25.96158,11.53848,16.34618,945001.512,420000.672,595000.952,22.0,70.0,6.0,800.0,2.5,20.0
226,1970,12,Uttar Pradesh,Unnao,chickpea,32800.0,847.56,15.25608,8.4756,15.25608,500399.424,277999.68,500399.424,20.0,60.0,6.5,600.0,1.5,16.0
226,1971,12,Uttar Pradesh,Unnao,rice,78700.0,743.33,18.58325,8.91996,16.353260000000002,1462501.775,702000.852,1287001.5620000002,25.0,80.0,6.5,1200.0,2.0,18.0
226,1971,12,Uttar Pradesh,Unnao,maize,21000.0,957.14,25.84278,11.48568,16.27138,542698.38,241199.28,341698.98000000004,22.0,70.0,6.0,800.0,2.5,20.0
226,1971,12,Uttar Pradesh,Unnao,chickpea,32600.0,819.02,14.74236,8.190199999999999,14.74236,480600.936,267000.52,480600.936,20.0,60.0,6.5,600.0,1.5,16.0
226,1972,12,Uttar Pradesh,Unnao,rice,68600.0,622.45,15.56125,7.4694,13.6939,1067501.75,512400.84,939401.54,25.0,80.0,6.5,1200.0,2.0,18.0
226,1972,12,Uttar Pradesh,Unnao,maize,31800.0,1471.7,39.7359,17.6604,25.0189,1263601.62,561600.72,795601.0199999999,22.0,70.0,6.0,800.0,2.5,20.0
226,1972,12,Uttar Pradesh,Unnao,chickpea,31900.0,836.99,15.06582,8.3699,15.06582,480599.658,266999.81,480599.658,20.0,60.0,6.5,600.0,1.5,16.0
226,1973,12,Uttar Pradesh,Unnao,rice,71100.0,1125.18,28.1295,13.50216,24.753960000000003,2000007.45,960003.576,1760006.556,25.0,80.0,6.5,1200.0,2.0,18.0
226,1973,12,Uttar Pradesh,Unnao,maize,30900.0,349.51,9.43677,4.19412,5.94167,291596.193,129598.308,183597.603,22.0,70.0,6.0,800.0,2.5,20.0
226,1973,12,Uttar Pradesh,Unnao,chickpea,32100.0,763.24,13.73832,7.6324,13.73832,441000.072,245000.04,441000.072,20.0,60.0,6.5,600.0,1.5,16.0
226,1974,12,Uttar Pradesh,Unnao,rice,68000.0,801.47,20.03675,9.61764,17.63234,1362499.0,653999.52,1198999.12,25.0,80.0,6.5,1200.0,2.0,18.0
